,ref_lambda,lower,upper,click_selected
507,3599.724018,3599.65202351964,3599.7960124803594,False
508,3600.432327,3600.36031835346,3600.50433564654,False
509,3601.771594,3601.6995585681198,3601.8436294318794,False
510,3603.204207,3603.13214291586,3603.27627108414,False
511,3605.193661,3605.12155712678,3605.2657648732193,False
512,3606.521607,3606.44947656786,3606.5937374321397,False
513,3607.393345,3607.3211971330998,3607.4654928668997,False
514,3608.713828,3608.64165372344,3608.7860022765594,False
515,3608.881673,3608.80949536654,3608.9538506334598,False
516,3609.445187,3609.37299809626,3609.5173759037393,False
517,3611.160461,3611.0882377907797,3611.2326842092198,False
518,3612.42748,3612.3552314504,3612.4997285495997,False
519,3615.132757,3615.06045434486,3615.2050596551394,False
520,3615.850348,3615.77803099304,3615.9226650069595,False
521,3616.177796,3616.10547244408,3616.25011955592,False
522,3617.671589,3617.59923556822,3617.7439424317795,False
523,3618.363366,3618.29099873268,3618.43573326732,False
524,3618.596972,3618.52460006056,3618.6693439394394,False
525,3619.390971,3619.31858318058,3619.4633588194197,False
526,3624.472007,3624.3995175598598,3624.5444964401395,False
527,3625.628038,3625.55552543924,3625.7005505607594,False
528,3629.850332,3629.77773499336,3629.9229290066396,False
529,3631.863019,3631.79038173962,3631.9356562603793,False
530,3634.213564,3634.14087972872,3634.28624827128,False
531,3635.241904,3635.16919916192,3635.3146088380795,False
532,3635.419485,3635.3467766103,3635.4921933896994,False
533,3635.943368,3635.87064913264,3636.0160868673597,False
534,3636.56673,3636.4939986654,3636.6394613345997,False
535,3638.644471,3638.57169811058,3638.71724388942,False
536,3639.446974,3639.3741850605197,3639.5197629394797,False
537,3642.249004,3642.17615901992,3642.3218489800793,False
538,3642.572916,3642.50006454168,3642.64576745832,False
539,3643.512345,3643.4394747531,3643.5852152468997,False
540,3643.825007,3643.75213049986,3643.8978835001394,False
541,3644.713816,3644.64092172368,3644.78671027632,False
542,3644.980407,3644.90750739186,3645.05330660814,False
543,3645.955851,3645.8829318829803,3646.02877011702,False
544,3647.932982,3647.86002334036,3648.0059406596397,False
545,3648.855241,3648.78226389518,3648.9282181048197,False
546,3649.249611,3649.17662600778,3649.3225959922197,False
547,3650.204603,3650.13159890794,3650.27760709206,False
548,3652.537225,3652.4641742555,3652.6102757444996,False
549,3656.693835,3656.6207011233,3656.7669688766996,False
550,3657.0554,3656.982258892,3657.128541108,False
551,3658.808733,3658.7355568253397,3658.8819091746595,False
552,3661.983328,3661.91008833344,3662.0565676665597,False
553,3664.591484,3664.51819217032,3664.66477582968,False
554,3666.981142,3666.90780237716,3667.05448162284,False
555,3667.621842,3667.54848956316,3667.6951944368398,False
556,3668.139866,3668.06650320268,3668.2132287973195,False
557,3671.004152,3670.9307319169598,3671.0775720830397,False
558,3672.300297,3672.2268509940595,3672.3737430059396,False
559,3672.521789,3672.4483385642197,3672.5952394357796,False
560,3672.94847,3672.8750110305996,3673.0219289693996,False
561,3673.793557,3673.72008112886,3673.8670328711396,False
562,3674.891013,3674.81751517974,3674.9645108202594,False
563,3675.567575,3675.4940636485,3675.6410863515,False
564,3675.789326,3675.71581021348,3675.8628417865198,False
565,3675.959279,3675.88575981442,3676.03279818558,False
566,3676.689687,3676.61615320626,3676.7632207937395,False
567,3677.088812,3677.0152702237597,3677.16235377624,False
568,3679.134333,3679.06075031334,3679.20791568666,False
569,3679.544434,3679.47084311132,3679.6180248886794,False
570,3679.710495,3679.6369007901,3679.7840892098993,False
571,3680.06045,3679.986848791,3680.1340512089996,False
572,3683.493166,3683.41949613668,3683.5668358633197,False
573,3685.587034,3685.51332225932,3685.66074574068,False
574,3687.670047,3687.59629359906,3687.7438004009396,False
575,3690.623869,3690.55005652262,3690.69768147738,False
576,3691.411749,3691.3379207650196,3691.4855772349797,False
577,3691.614109,3691.5402767178202,3691.68794128218,False
578,3692.566417,3692.49256567166,3692.6402683283395,False
579,3694.785455,3694.7115592909,3694.8593507091,False
580,3695.288968,3695.21506222064,3695.3628737793597,False
581,3695.973758,3695.89983852484,3696.0476774751596,False
582,3697.030856,3696.9569153828797,3697.1047966171195,False
583,3697.743648,3697.66969312704,3697.81760287296,False
584,3698.106179,3698.0322168764196,3698.1801411235797,False
585,3699.880809,3699.8068113838203,3699.9548066161797,False
586,3700.765379,3700.69136369242,3700.83939430758,False
587,3700.978233,3700.90421343534,3701.0522525646593,False
588,3702.863833,3702.78977572334,3702.9378902766593,False
589,3703.774325,3703.7002495135,3703.8484004864995,False
590,3706.767261,3706.69312565478,3706.8413963452194,False
591,3711.30411,3711.2298839178,3711.3783360822,False
592,3711.622934,3711.54870154132,3711.6971664586795,False
593,3715.560653,3715.48634178694,3715.6349642130594,False
594,3715.861553,3715.7872357689403,3715.9358702310597,False
595,3717.170997,3717.0966535800603,3717.24534041994,False
596,3717.38389,3717.3095423222,3717.4582376778,False
597,3717.829327,3717.75497041346,3717.9036835865395,False
598,3719.434728,3719.36033930544,3719.50911669456,False
599,3721.215223,3721.14079869554,3721.28964730446,False
600,3721.82545,3721.751013491,3721.8998865089993,False
601,3723.289817,3723.21535120366,3723.3642827963395,False
602,3723.919923,3723.84544460154,3723.9944013984596,False
603,3725.393215,3725.3187071357,3725.4677228642995,False
604,3727.612014,3727.53746175972,3727.6865662402793,False
605,3727.902757,3727.8281989448597,3727.9773150551396,False
606,3729.308136,3729.23354983728,3729.38272216272,False
607,3732.985429,3732.91076929142,3733.0600887085793,False
608,3733.672438,3733.59776455124,3733.74711144876,False
609,3734.8638,3734.789102724,3734.938497276,False
610,3737.512535,3737.4377847492997,3737.5872852506996,False
611,3737.888945,3737.8141872211,3737.9637027789,False
612,3740.855132,3740.78031489736,3740.92994910264,False
613,3741.183057,3741.10823333886,3741.25788066114,False
614,3742.923393,3742.84853453214,3742.9982514678595,False
615,3743.50828,3743.4334098343998,3743.5831501656,False
616,3745.659122,3745.58420881756,3745.7340351824396,False
617,3745.970638,3745.8957185872396,3746.0455574127595,False
618,3747.539032,3747.46408121936,3747.6139827806396,False
619,3748.283801,3748.20883532398,3748.3587666760195,False
620,3752.568973,3752.49392162054,3752.6440243794596,False
621,3752.79042,3752.7153641915997,3752.8654758083994,False
622,3753.242101,3753.16703615798,3753.3171658420197,False
623,3754.288404,3754.21331823192,3754.3634897680795,False
624,3754.593057,3754.51796513886,3754.66814886114,False
625,3755.212137,3755.13703275726,3755.2872412427396,False
626,3756.294123,3756.21899711754,3756.36924888246,False
627,3757.694157,3757.61900311686,3757.7693108831395,False
628,3758.467089,3758.39191965822,3758.54225834178,False
629,3758.70629,3758.6311158742,3758.7814641257996,False
630,3760.807213,3760.73199685574,3760.8824291442597,False
631,3761.704389,3761.6291549122197,3761.77962308778,False
632,3764.192395,3764.1171111521,3764.2676788479,False
633,3766.447304,3766.37197505392,3766.5226329460793,False
634,3768.43589,3768.3605212822,3768.5112587178,False
635,3771.370827,3771.29539958346,3771.44625441654,False
636,3772.236947,3772.16150226106,3772.3123917389394,False
637,3772.649869,3772.5744160026197,3772.7253219973795,False
638,3773.052086,3772.97662495828,3773.12754704172,False
639,3773.757441,3773.68196585118,3773.83291614882,False
640,3774.733159,3774.65766433682,3774.8086536631795,False
641,3776.271162,3776.19563657676,3776.3466874232395,False
642,3778.499642,3778.4240720071602,3778.5752119928397,False
643,3779.562436,3779.48684475128,3779.63802724872,False
644,3783.012697,3782.93703674606,3783.0883572539396,False
645,3783.296425,3783.2207590714997,3783.3720909285,False
646,3784.406118,3784.3304298776397,3784.4818061223596,False
647,3784.574884,3784.49919250232,3784.6505754976797,False
648,3785.600691,3785.52497898618,3785.6764030138197,False
649,3786.383,3786.3072723399996,3786.4587276599996,False
650,3788.359497,3788.28372981006,3788.4352641899395,False
651,3790.083796,3790.00799432408,3790.1595976759195,False
652,3790.795014,3790.71919809972,3790.8708299002797,False
653,3792.730469,3792.65461439062,3792.80632360938,False
654,3793.815763,3793.7398866847398,3793.89163931526,False
655,3794.150875,3794.0749919825,3794.2267580174994,False
656,3794.697945,3794.6220510411,3794.7738389588994,False
657,3797.454398,3797.37844891204,3797.5303470879594,False
658,3798.103527,3798.02756492946,3798.17948907054,False
659,3800.198363,3800.12235903274,3800.2743669672595,False
660,3800.37237,3800.2963625526,3800.4483774473997,False
661,3800.588763,3800.51275122474,3800.66477477526,False
662,3802.419762,3802.34371360476,3802.4958103952395,False
663,3802.864271,3802.78821371458,3802.9403282854196,False
664,3803.984627,3803.9085473074597,3804.0607066925395,False
665,3804.69856,3804.6224660288,3804.7746539711993,False
666,3807.27273,3807.1965845454,3807.3488754545997,False
667,3807.874216,3807.79805851568,3807.9503734843197,False
668,3808.128934,3808.05277142132,3808.2050965786793,False
669,3809.456226,3809.3800368754796,3809.5324151245195,False
670,3809.835378,3809.75918129244,3809.91157470756,False
671,3810.995489,3810.91926909022,3811.0717089097798,False
672,3812.3979,3812.3216520419996,3812.474147958,False
673,3813.067943,3812.99168164114,3813.1442043588595,False
674,3813.815043,3813.73876669914,3813.89131930086,False
675,3815.026758,3814.95045746484,3815.1030585351596,False
676,3815.565429,3815.4891176914202,3815.6417403085798,False
677,3816.166157,3816.08983367686,3816.2424803231397,False
678,3817.116454,3817.04011167092,3817.1927963290796,False
679,3818.685274,3818.60890029452,3818.7616477054794,False
680,3820.792436,3820.71602015128,3820.8688518487197,False
681,3821.430886,3821.35445738228,3821.5073146177197,False
682,3822.862544,3822.78608674912,3822.9390012508798,False
683,3823.067356,3822.99089465288,3823.1438173471197,False
684,3825.672458,3825.5959445508397,3825.74897144916,False
685,3826.36883,3826.2923026234,3826.4453573765995,False
686,3826.807333,3826.73079685334,3826.88386914666,False
687,3828.38462,3828.3080523075996,3828.4611876923996,False
688,3830.060435,3829.9838337912997,3830.1370362086996,False
689,3830.773695,3830.6970795261,3830.8503104738993,False
690,3832.583012,3832.50636033976,3832.65966366024,False
691,3832.788843,3832.7121872231396,3832.8654987768596,False
692,3833.085784,3833.00912228432,3833.1624457156795,False
693,3834.678239,3834.6015454352196,3834.7549325647797,False
694,3835.710528,3835.63381378944,3835.7872422105597,False
695,3837.024398,3836.9476575120398,3837.10113848796,False
696,3837.875485,3837.7987274903,3837.9522425096998,False
697,3840.614733,3840.5379207053397,3840.6915452946596,False
698,3840.800127,3840.72331099746,3840.8769430025395,False
699,3841.518528,3841.44169762944,3841.5953583705596,False
700,3842.550255,3842.4734039949,3842.6271060051,False
701,3843.508687,3843.43181682626,3843.5855571737397,False
702,3844.731154,3844.65425937692,3844.8080486230797,False
703,3845.405511,3845.3286028897796,3845.48241911022,False
704,3846.249004,3846.1720790199197,3846.3259289800794,False
705,3846.626761,3846.5498284647797,3846.70369353522,False
706,3847.619324,3847.5423716135197,3847.6962763864794,False
707,3848.629091,3848.55211841818,3848.7060635818193,False
708,3849.911264,3849.83426577472,3849.9882622252794,False
709,3850.133154,3850.05615133692,3850.21015666308,False
710,3850.581478,3850.50446637044,3850.65848962956,False
711,3852.135168,3852.05812529664,3852.2122107033592,False
712,3854.510257,3854.43316679486,3854.5873472051394,False
713,3863.405946,3863.32867788108,3863.4832141189195,False
714,3866.908367,3866.8310288326597,3866.98570516734,False
715,3867.578321,3867.50096943358,3867.6556725664195,False
716,3868.255269,3868.17790389462,3868.33263410538,False
717,3868.528624,3868.45125342752,3868.6059945724796,False
718,3869.663262,3869.58586873476,3869.7406552652396,False
719,3871.616763,3871.5393306647397,3871.69419533526,False
720,3872.137342,3872.05989925316,3872.2147847468395,False
721,3873.147903,3873.07044004194,3873.2253659580597,False
722,3873.822102,3873.74462555796,3873.89957844204,False
723,3874.243737,3874.1662521252597,3874.3212218747394,False
724,3875.646477,3875.5689640704595,3875.7239899295396,False
725,3875.965905,3875.8883856818998,3876.0434243181,False
726,3879.268711,3879.19112562578,3879.34629637422,False
727,3879.447701,3879.37011204598,3879.5252899540196,False
728,3879.644138,3879.56654511724,3879.72173088276,False
729,3881.49895,3881.421320021,3881.5765799789997,False
730,3882.144129,3882.0664861174196,3882.2217718825796,False
731,3882.323983,3882.2463365203403,3882.4016294796597,False
732,3883.767924,3883.69024864152,3883.84559935848,False
733,3884.81998,3884.7422836004002,3884.8976763995997,False
734,3885.067122,3884.98942065756,3885.1448233424394,False
735,3885.404693,3885.32698490614,3885.4824010938596,False
736,3885.768405,3885.6906896318997,3885.8461203680995,False
737,3889.906259,3889.82846087482,3889.9840571251793,False
738,3891.204859,3891.12703490282,3891.2826830971794,False
739,3891.726166,3891.6483314766797,3891.8040005233197,False
740,3891.979258,3891.9014184148396,3892.0570975851597,False
741,3893.651916,3893.57404296168,3893.7297890383193,False
742,3894.408678,3894.3307898264397,3894.4865661735594,False
743,3894.660049,3894.58215579902,3894.73794220098,False
744,3895.419264,3895.34135561472,3895.4971723852796,False
745,3897.316676,3897.2387296664797,3897.3946223335197,False
746,3900.878145,3900.8001274371,3900.9561625629,False
747,3901.152563,3901.07453994874,3901.2305860512597,False
748,3901.661916,3901.58388276168,3901.7399492383197,False
749,3903.102286,3903.02422395428,3903.1803480457193,False
750,3903.481532,3903.4034623693597,3903.5596016306395,False
751,3905.186018,3905.1079142796398,3905.2641217203595,False
752,3907.16015,3907.0820067970003,3907.238293203,False
753,3907.543305,3907.4651541339,3907.6214558661,False
754,3908.748399,3908.67022403202,3908.8265739679796,False
755,3909.138646,3909.0604632270797,3909.2168287729196,False
756,3910.521068,3910.44285757864,3910.5992784213595,False
757,3910.773586,3910.69537052828,3910.851801471719,False
758,3912.490668,3912.41241818664,3912.5689178133593,False
759,3913.645438,3913.56716509124,3913.7237109087596,False
760,3914.164876,3914.0865927024797,3914.2431592975195,False
761,3914.768255,3914.6899596349,3914.8465503650996,False
762,3915.848553,3915.7702360289395,3915.9268699710597,False
763,3916.417436,3916.3391076512803,3916.4957643487196,False
764,3917.269011,3917.19066561978,3917.3473563802195,False
765,3917.767654,3917.68929864692,3917.84600935308,False
766,3918.501434,3918.4230639713196,3918.5798040286795,False
767,3919.460113,3919.38172379774,3919.5385022022597,False
768,3922.217151,3922.1387066569796,3922.2955953430196,False
769,3923.7994,3923.7209240119996,3923.8778759879997,False
770,3924.404367,3924.32587891266,3924.48285508734,False
771,3925.719162,3925.64064761676,3925.7976763832394,False
772,3926.045746,3925.96722508508,3926.1242669149196,False
773,3926.863849,3926.7853117230197,3926.9423862769795,False
774,3927.176351,3927.09780747298,3927.2548945270196,False
775,3928.305651,3928.2270848869803,3928.38421711302,False
776,3928.623574,3928.54500152852,3928.70214647148,False
777,3929.669203,3929.5906096159397,3929.7477963840597,False
778,3931.997851,3931.91921104298,3932.07649095702,False
779,3932.226498,3932.14785347004,3932.3051425299595,False
780,3932.546855,3932.4682040629,3932.6255059370997,False
781,3932.911332,3932.83267377336,3932.9899902266397,False
782,3933.661199,3933.5825257760202,3933.7398722239795,False
